price,room_type,neighbourhood_cleansed,property_type,host_is_superhost,instant_bookable,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,availability_30,availability_60,availability_90,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,total_reviews_count,days_since_last_review,reviews_last_30_days,reviews_last_90_days,reviews_last_180_days,has_recent_reviews,review_activity_score,host_experience_years,amenities_count,distance_to_center,host_response_rate_num,host_acceptance_rate_num,days_since_first_review,review_density,price_per_person,price_per_bedroom,beds_per_person
400.0,Entire home/apt,Zuid,Entire rental unit,0,0,2,1.5,1.0,1.0,4,9,0.44,1,355,20,50,80,5.0,5.0,4.78,5.0,4.89,5.0,4.89,9.0,72.0,0.0,1.0,3.0,0,0.8333333333333334,4.5338809034907595,44,3.229924342663708,0.8,0.55,846.0,0.010638297872340425,200.0,400.0,0.5
329.0,Entire home/apt,Oud-Oost,Entire condo,0,0,2,1.0,1.0,1.0,3,3,0.15,1,266,29,59,89,4.67,5.0,4.67,5.0,4.67,5.0,5.0,3.0,377.0,0.0,0.0,0.0,0,0.0,10.652977412731007,10,2.5674499156168133,0.0,0.0,831.0,0.0036101083032490976,164.5,329.0,0.5
75.0,Private room,Noord-West,Private room in home,1,0,1,1.0,1.0,1.0,4,22,1.07,2,240,2,30,60,4.91,4.82,4.77,4.95,5.0,4.73,4.64,22.0,11.0,1.0,3.0,9.0,1,3.0,8.490075290896646,5,6.342169832015983,1.0,0.87,845.0,0.02603550295857988,75.0,75.0,1.0
201.0,Entire home/apt,Centrum-Oost,Entire rental unit,0,0,3,1.5,2.0,2.0,5,1,0.1,1,219,0,9,39,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,292.0,0.0,0.0,0.0,0,0.0,12.049281314168377,10,0.5370117499875081,1.0,1.0,520.0,0.0019230769230769232,67.0,100.5,0.6666666666666666
288.0,Entire home/apt,Noord-West,Entire home,0,0,4,2.0,3.0,4.0,2,0,0.51,1,263,23,53,83,4.93,4.93,4.88,4.99,5.0,4.9,4.7,0.0,60.0,0.0,0.0,0.0,0,0.0,12.996577686516085,50,4.855922015258982,1.0,0.0,979.0,0.0,72.0,96.0,1.0
270.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,4,1.0,2.0,2.0,4,9,0.44,1,48,3,5,5,4.67,4.78,4.44,5.0,4.89,4.89,4.56,9.0,102.0,0.0,0.0,3.0,0,0.5,11.041752224503764,45,4.090516421309088,0.83,0.47,846.0,0.010638297872340425,67.5,135.0,0.5
200.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,2,1.5,1.0,1.0,5,0,0.51,1,19,1,19,19,4.93,4.93,4.88,4.99,5.0,4.9,4.7,0.0,60.0,0.0,0.0,0.0,0,0.0,9.867214236824093,48,5.543260983617814,1.0,0.25,979.0,0.0,100.0,200.0,0.5
232.0,Entire home/apt,Osdorp,Entire rental unit,1,0,4,1.0,2.0,2.0,2,17,0.97,1,136,0,0,0,4.65,4.82,4.41,4.94,5.0,4.35,4.47,17.0,17.0,1.0,4.0,9.0,1,3.3333333333333335,7.200547570157426,46,11.310737964982687,1.0,0.84,752.0,0.022606382978723406,58.0,116.0,0.5
110.0,Private room,Watergraafsmeer,Private room in rental unit,1,0,1,1.0,1.0,1.0,1,23,1.07,1,142,13,36,66,4.91,4.78,4.65,4.96,4.91,4.7,4.78,23.0,29.0,1.0,2.0,4.0,1,1.8333333333333333,2.647501711156742,17,4.41037698358094,1.0,0.71,869.0,0.026467203682393557,110.0,110.0,1.0
249.0,Entire home/apt,Centrum-West,Entire rental unit,1,1,2,1.0,1.0,1.0,2,61,3.1,1,310,6,15,42,4.84,4.89,4.82,4.87,4.92,4.98,4.66,61.0,5.0,3.0,7.0,16.0,1,6.5,1.7686516084873374,28,2.334188588288093,1.0,1.0,817.0,0.07466340269277846,124.5,249.0,0.5
258.0,Entire home/apt,Westerpark,Entire rental unit,1,0,2,1.0,1.0,1.0,2,14,0.81,1,164,17,44,74,5.0,4.93,5.0,5.0,5.0,5.0,4.71,14.0,109.0,0.0,0.0,3.0,0,0.5,10.937713894592745,56,3.515712967749308,0.9,0.48,744.0,0.01881720430107527,129.0,258.0,0.5
276.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,1,0,4,1.5,2.0,2.0,2,17,1.13,1,7,7,7,7,4.94,4.88,5.0,4.88,5.0,4.71,4.82,17.0,11.0,1.0,1.0,5.0,1,1.6666666666666667,13.943874058863791,32,5.100768771020181,1.0,0.8,680.0,0.025,69.0,138.0,0.5
171.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,2,1.0,0.0,1.0,3,13,0.63,1,62,3,3,3,4.85,4.92,4.85,4.92,5.0,5.0,4.54,13.0,67.0,0.0,1.0,5.0,0,1.1666666666666667,11.405886379192333,29,3.5579110939620584,1.0,0.77,846.0,0.015366430260047281,85.5,171.0,0.5
180.0,Entire home/apt,Oud-Noord,Entire home,0,0,4,1.5,3.0,2.0,3,4,0.2,1,28,0,0,0,5.0,5.0,5.0,4.75,4.75,5.0,4.75,4.0,355.0,0.0,0.0,0.0,0,0.0,12.358658453114305,42,2.7494809789845687,1.0,0.29,823.0,0.004860267314702308,45.0,60.0,0.5
67.0,Private room,Noord-West,Private room in bed and breakfast,1,0,1,2.0,1.0,1.0,4,22,1.04,2,247,15,37,67,4.91,4.91,4.59,4.95,4.95,4.77,4.82,22.0,3.0,2.0,6.0,13.0,1,5.166666666666667,8.490075290896646,4,6.342169832015983,1.0,0.87,862.0,0.025522041763341066,67.0,67.0,1.0
195.0,Entire home/apt,Oud-Oost,Entire rental unit,0,0,2,1.0,1.0,1.0,3,8,0.39,1,17,6,12,12,5.0,5.0,4.75,5.0,5.0,4.63,4.5,8.0,35.0,0.0,2.0,4.0,0,1.3333333333333333,1.7631759069130732,33,1.9102390309191684,1.0,0.82,847.0,0.009445100354191263,97.5,195.0,0.5
248.0,Entire home/apt,Slotervaart,Entire rental unit,0,0,4,1.0,2.0,2.0,3,2,0.24,1,364,29,59,89,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,49.0,0.0,1.0,1.0,0,0.5,4.484599589322382,27,8.455310439326166,0.75,0.17,480.0,0.004166666666666667,62.0,124.0,0.5
266.0,Entire home/apt,Buitenveldert - Zuidas,Entire rental unit,0,0,3,1.0,2.0,2.0,3,9,0.43,1,142,29,59,89,4.78,4.89,4.78,4.67,4.89,5.0,4.67,9.0,38.0,0.0,2.0,3.0,0,1.1666666666666667,3.252566735112936,40,6.8716569999968415,1.0,0.6,848.0,0.01061320754716981,88.66666666666667,133.0,0.6666666666666666
304.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,2,1.0,1.0,1.0,3,6,0.29,1,245,15,35,65,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,26.0,1.0,1.0,1.0,1,1.0,9.267624914442163,42,3.4173274288443545,1.0,0.33,846.0,0.0070921985815602835,152.0,304.0,0.5
80.0,Private room,Bos en Lommer,Private room in rental unit,0,1,2,1.0,1.0,2.0,2,28,1.36,1,41,4,10,18,4.68,4.71,4.43,4.86,4.82,4.68,4.61,28.0,19.0,2.0,5.0,11.0,1,4.5,7.611225188227242,10,6.02817536797172,1.0,1.0,845.0,0.033136094674556214,40.0,80.0,1.0
320.0,Entire home/apt,Zuid,Entire home,0,0,4,1.0,2.0,2.0,4,9,0.5,1,213,0,0,0,5.0,4.89,4.67,4.89,4.89,4.89,4.67,9.0,73.0,0.0,1.0,3.0,0,0.8333333333333334,10.061601642710473,39,5.412804553782019,1.0,0.46,765.0,0.011764705882352941,80.0,160.0,0.5
350.0,Entire home/apt,Zuid,Entire rental unit,0,0,4,1.0,2.0,2.0,4,8,0.41,1,158,0,0,0,5.0,4.88,5.0,5.0,5.0,5.0,4.63,8.0,38.0,0.0,1.0,4.0,0,1.0,6.466803559206023,35,6.607304906064236,1.0,0.75,812.0,0.009852216748768473,87.5,175.0,0.5
129.0,Private room,Centrum-West,Private room in condo,1,0,3,1.0,1.0,3.0,1,74,3.56,1,30,16,26,30,4.89,4.89,4.96,4.96,4.99,4.92,4.82,74.0,18.0,1.0,13.0,26.0,1,9.166666666666666,3.164955509924709,22,1.416563048837347,1.0,0.77,851.0,0.08695652173913043,43.0,129.0,1.0
81.0,Private room,Bijlmer-Oost,Private room in home,0,1,2,1.0,1.0,1.0,2,63,3.3,2,32,10,32,32,4.29,4.29,4.38,4.73,4.56,4.29,4.16,63.0,48.0,0.0,7.0,16.0,0,5.0,2.0314852840520192,31,9.617674731477518,1.0,1.0,800.0,0.07875,40.5,81.0,0.5
401.0,Entire home/apt,De Baarsjes - Oud-West,Entire condo,0,0,4,1.0,2.0,2.0,5,5,0.29,1,81,15,31,61,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,55.0,0.0,1.0,1.0,0,0.5,12.235455167693361,49,4.261258464216623,1.0,1.0,751.0,0.006657789613848202,100.25,200.5,0.5
185.0,Entire home/apt,Westerpark,Entire rental unit,0,0,2,1.0,1.0,1.0,1,13,0.63,1,131,0,8,12,4.69,4.77,4.85,4.77,4.77,4.85,4.62,13.0,143.0,0.0,0.0,1.0,0,0.16666666666666666,12.344969199178644,36,3.298604015822309,0.9,0.32,849.0,0.015312131919905771,92.5,185.0,0.5
226.0,Entire home/apt,Noord-Oost,Entire home,0,0,4,1.0,3.0,3.0,1,3,0.18,1,12,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,437.0,0.0,0.0,0.0,0,0.0,12.39151266255989,62,6.674349144695429,0.33,0.2,735.0,0.004081632653061225,56.5,75.33333333333333,0.75
270.0,Entire home/apt,Zuid,Entire condo,0,0,2,1.0,1.0,1.0,2,2,0.1,1,318,0,13,43,5.0,5.0,4.5,5.0,5.0,5.0,4.0,2.0,253.0,0.0,0.0,0.0,0,0.0,4.224503764544832,26,6.338383410246778,1.0,0.5,847.0,0.0023612750885478157,135.0,270.0,0.5
342.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire condo,0,0,6,1.5,3.0,3.0,3,8,0.39,1,67,0,1,1,4.75,4.63,4.75,4.75,4.75,4.75,4.75,8.0,138.0,0.0,0.0,1.0,0,0.16666666666666666,12.580424366872005,39,1.6418706276656525,0.4,0.19,848.0,0.009433962264150943,57.0,114.0,0.5
248.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,0,0,2,1.0,1.0,1.0,1,3,0.25,1,362,27,57,87,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,152.0,0.0,0.0,1.0,0,0.16666666666666666,9.897330595482547,40,2.7358043743812344,0.25,0.3,588.0,0.00510204081632653,124.0,248.0,0.5
408.0,Entire home/apt,Zuid,Entire rental unit,0,0,2,1.0,1.0,1.0,3,11,0.54,1,350,23,45,75,5.0,5.0,5.0,5.0,5.0,5.0,4.91,11.0,31.0,0.0,2.0,4.0,0,1.3333333333333333,11.7015742642026,36,3.29437586592913,1.0,0.47,834.0,0.013189448441247002,204.0,408.0,0.5
405.0,Entire home/apt,Zuid,Entire condo,0,0,4,1.0,3.0,4.0,2,7,0.34,1,17,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,27.0,1.0,1.0,3.0,1,1.3333333333333333,13.516769336071183,21,2.9645781002531812,1.0,0.83,846.0,0.008274231678486997,101.25,135.0,1.0
120.0,Private room,Centrum-West,Private room in rental unit,0,0,2,1.0,1.0,1.0,1,58,3.15,2,1,1,1,1,4.6,4.64,4.45,4.57,4.67,4.78,4.36,58.0,5.0,2.0,8.0,24.0,1,7.666666666666667,2.187542778918549,9,0.9016498358177598,1.0,0.95,779.0,0.07445442875481387,60.0,120.0,0.5
252.0,Entire home/apt,Centrum-West,Entire rental unit,1,0,2,1.0,1.0,2.0,3,17,0.81,1,272,0,0,0,4.82,4.82,4.82,4.94,5.0,4.94,4.71,17.0,81.0,0.0,1.0,6.0,0,1.3333333333333333,2.973305954825462,44,2.7068689356438234,1.0,1.0,855.0,0.019883040935672516,126.0,252.0,1.0
200.0,Entire home/apt,Oud-Oost,Entire rental unit,0,0,2,1.0,1.0,1.0,2,4,0.25,1,44,0,2,2,5.0,4.75,4.75,5.0,5.0,5.0,4.5,4.0,87.0,0.0,1.0,1.0,0,0.5,7.315537303216975,7,2.0235502091451183,0.8,0.29,701.0,0.005706134094151213,100.0,200.0,0.5
221.0,Entire home/apt,Centrum-West,Entire home,1,0,4,1.0,1.0,4.0,1,14,0.79,1,41,0,11,41,4.86,4.93,4.71,5.0,5.0,4.93,4.71,14.0,60.0,0.0,2.0,9.0,0,2.1666666666666665,2.915811088295688,7,2.7712235776370444,1.0,0.7,757.0,0.018494055482166448,55.25,221.0,1.0
448.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,0,0,4,1.0,2.0,2.0,4,1,0.07,1,16,8,16,16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,433.0,0.0,0.0,0.0,0,0.0,1.730321697467488,28,2.9380927885486345,1.0,0.39,661.0,0.0015128593040847202,112.0,224.0,0.5
202.0,Entire home/apt,Westerpark,Entire rental unit,0,0,2,1.0,1.0,0.0,3,11,0.62,1,158,0,0,0,5.0,4.91,5.0,5.0,4.91,5.0,4.64,11.0,42.0,0.0,1.0,4.0,0,1.0,10.444900752908966,24,3.907380832095897,1.0,0.56,761.0,0.01445466491458607,101.0,202.0,0.0
126.0,Entire home/apt,Noord-Oost,Entire cabin,1,0,2,1.0,1.0,0.0,2,63,3.71,1,152,11,32,62,4.95,4.94,4.98,4.98,5.0,4.89,4.75,63.0,4.0,7.0,15.0,31.0,1,13.666666666666666,6.083504449007529,23,11.831807041910023,1.0,0.98,736.0,0.08559782608695653,63.0,126.0,0.0
125.0,Private room,De Pijp - Rivierenbuurt,Private room in guesthouse,1,0,2,1.0,1.0,1.0,2,35,1.97,1,15,1,15,15,4.94,4.97,4.94,5.0,5.0,5.0,4.89,35.0,7.0,2.0,6.0,14.0,1,5.333333333333333,10.327173169062286,35,2.066938999662667,1.0,0.89,761.0,0.045992115637319315,62.5,125.0,0.5
244.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,4,1.0,2.0,2.0,2,8,0.69,1,12,0,0,0,4.88,4.88,4.75,5.0,5.0,5.0,4.75,8.0,53.0,0.0,2.0,4.0,0,1.3333333333333333,7.082819986310746,23,5.665866672804738,1.0,0.54,575.0,0.01391304347826087,61.0,122.0,0.5
225.0,Entire home/apt,Watergraafsmeer,Entire rental unit,0,0,2,1.0,1.0,1.0,2,1,0.06,1,234,1,24,54,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,502.0,0.0,0.0,0.0,0,0.0,2.7433264887063653,8,3.9256893032832343,1.0,0.0,730.0,0.0013698630136986301,112.5,225.0,0.5
350.0,Entire home/apt,Bos en Lommer,Entire condo,1,0,2,1.0,1.0,1.0,4,3,0.21,23,251,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,414.0,0.0,0.0,0.0,0,0.0,5.02943189596167,47,4.889301409117656,1.0,1.0,665.0,0.004511278195488722,175.0,350.0,0.5
144.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,2,1.0,1.0,1.0,4,1,0.05,1,26,12,26,26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,618.0,0.0,0.0,0.0,0,0.0,7.110198494182067,36,4.0979170561883915,1.0,0.92,846.0,0.001182033096926714,72.0,144.0,0.5
385.0,Entire home/apt,De Baarsjes - Oud-West,Entire condo,0,0,2,1.0,1.0,1.0,2,1,0.09,1,89,29,59,89,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,325.0,0.0,0.0,0.0,0,0.0,12.320328542094456,9,5.9644311808767565,1.0,1.0,553.0,0.0018083182640144665,192.5,385.0,0.5
228.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,0,1,2,1.0,1.0,1.0,1,5,0.24,1,0,0,0,0,4.8,4.6,4.4,4.6,4.4,4.8,4.2,5.0,375.0,0.0,0.0,0.0,0,0.0,1.7138945927446954,23,1.7634977305505848,1.0,0.71,845.0,0.005917159763313609,114.0,228.0,0.5
90.0,Private room,Watergraafsmeer,Private room in rental unit,1,0,2,1.0,1.0,1.0,4,24,1.84,1,3,3,3,3,5.0,4.92,4.96,4.67,5.0,5.0,4.88,24.0,32.0,0.0,5.0,17.0,0,4.5,4.008213552361396,41,3.6258118992030806,0.9,0.72,618.0,0.038834951456310676,45.0,90.0,0.5
234.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,0,0,2,1.0,1.0,0.0,2,4,0.28,1,127,0,0,0,5.0,5.0,5.0,5.0,5.0,4.5,4.75,4.0,347.0,0.0,0.0,0.0,0,0.0,10.16290212183436,31,2.951969402585985,1.0,0.5,656.0,0.006097560975609756,117.0,234.0,0.0
145.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,2,1.0,1.0,1.0,3,1,0.07,1,5,5,5,5,5.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,455.0,0.0,0.0,0.0,0,0.0,9.319644079397673,24,4.563317208441291,1.0,0.6,683.0,0.0014641288433382138,72.5,145.0,0.5
425.0,Entire home/apt,De Baarsjes - Oud-West,Casa particular,0,0,2,1.5,1.0,1.0,3,9,0.51,1,270,30,60,90,4.78,5.0,4.78,5.0,4.56,4.89,4.78,9.0,66.0,0.0,1.0,2.0,0,0.6666666666666666,6.852840520191649,29,4.803832244073506,1.0,0.71,757.0,0.011889035667107,212.5,425.0,0.5
230.0,Entire home/apt,Westerpark,Entire condo,0,0,2,1.0,1.0,1.0,3,10,0.69,1,158,0,0,0,5.0,4.9,4.9,5.0,5.0,5.0,4.7,10.0,37.0,0.0,2.0,5.0,0,1.5,5.174537987679671,13,3.7146252576582817,1.0,0.39,661.0,0.015128593040847202,115.0,230.0,0.5
240.0,Private room,De Aker - Nieuw Sloten,Private room in bed and breakfast,0,0,2,1.0,1.0,1.0,1,1,0.31,3,365,30,60,90,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,95.0,0.0,0.0,1.0,0,0.16666666666666666,8.531143052703628,23,11.06266646711255,1.0,0.71,323.0,0.0030959752321981426,120.0,240.0,0.5
198.0,Entire home/apt,Centrum-Oost,Entire rental unit,1,0,2,1.0,0.0,1.0,1,15,0.83,1,231,9,24,51,4.93,4.87,4.93,5.0,4.93,5.0,4.6,15.0,92.0,0.0,0.0,4.0,0,0.6666666666666666,12.511978097193703,38,0.6094698581553513,0.93,0.19,771.0,0.019455252918287938,99.0,198.0,0.5
92.0,Private room,Bijlmer-Oost,Private room in townhouse,1,1,2,1.0,1.0,1.0,2,50,2.44,1,262,25,52,82,4.78,4.74,4.54,4.84,4.82,4.5,4.54,50.0,11.0,1.0,3.0,11.0,1,3.3333333333333335,1.702943189596167,22,10.685773468121424,1.0,0.93,841.0,0.059453032104637336,46.0,92.0,0.5
162.0,Entire home/apt,Oud-Noord,Entire home,0,0,4,1.5,3.0,2.0,4,3,0.36,1,69,0,0,0,4.67,5.0,4.33,5.0,5.0,5.0,4.67,3.0,26.0,1.0,1.0,2.0,1,1.1666666666666667,12.873374401095141,19,4.996125572638779,1.0,0.33,480.0,0.00625,40.5,54.0,0.5
218.0,Entire home/apt,Slotervaart,Entire home,0,0,2,1.5,1.0,1.0,2,7,0.4,1,137,0,0,0,4.57,4.86,4.86,5.0,4.29,4.71,4.43,7.0,105.0,0.0,0.0,1.0,0,0.16666666666666666,10.584531143052704,57,7.960488184050021,1.0,0.5,755.0,0.009271523178807948,109.0,218.0,0.5
180.0,Entire home/apt,Geuzenveld - Slotermeer,Entire rental unit,1,1,5,1.0,2.0,3.0,2,67,3.24,3,309,13,25,38,4.87,4.9,4.87,4.85,4.96,4.46,4.69,67.0,18.0,2.0,14.0,25.0,1,9.833333333333334,8.202600958247775,43,12.914527347065338,1.0,0.98,847.0,0.07910271546635184,36.0,90.0,0.6
281.0,Entire home/apt,Centrum-West,Entire rental unit,1,0,2,1.5,1.0,0.0,3,14,0.83,1,63,1,8,8,5.0,4.93,5.0,5.0,5.0,5.0,4.86,14.0,17.0,1.0,1.0,8.0,1,2.1666666666666665,10.82819986310746,38,2.9002237744852715,1.0,0.86,736.0,0.019021739130434784,140.5,281.0,0.0
254.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,4,1.0,2.0,2.0,2,10,0.51,1,8,2,5,8,5.0,5.0,5.0,5.0,5.0,5.0,4.9,10.0,31.0,0.0,2.0,2.0,0,1.0,12.947296372347708,40,3.3699680932648906,1.0,0.9,820.0,0.012195121951219513,63.5,127.0,0.5
253.0,Entire home/apt,Westerpark,Entire condo,0,0,3,1.0,1.0,2.0,1,22,1.21,1,77,0,0,3,4.95,4.91,4.77,4.95,4.95,4.86,4.77,22.0,4.0,2.0,4.0,6.0,1,3.3333333333333335,9.664613278576317,53,4.231049294021292,1.0,0.5,771.0,0.028534370946822308,84.33333333333333,253.0,0.6666666666666666
407.0,Entire home/apt,Oud-Oost,Entire rental unit,1,0,2,1.0,1.0,0.0,3,11,0.54,1,253,2,2,2,5.0,5.0,4.82,4.91,5.0,4.64,4.55,11.0,79.0,0.0,1.0,4.0,0,1.0,9.500342231348391,10,2.3141564739233544,1.0,0.9,840.0,0.013095238095238096,203.5,407.0,0.0
263.0,Entire home/apt,Geuzenveld - Slotermeer,Entire rental unit,1,1,6,1.0,3.0,3.0,2,11,0.57,3,221,0,5,17,4.91,4.91,4.64,5.0,4.91,4.36,4.82,11.0,102.0,0.0,0.0,2.0,0,0.3333333333333333,2.833675564681725,14,12.080574481393672,1.0,1.0,806.0,0.013647642679900745,43.833333333333336,87.66666666666667,0.5
90.0,Private room,Osdorp,Private room in rental unit,0,0,2,1.0,1.0,1.0,2,5,0.27,1,176,26,56,86,5.0,4.8,4.8,4.8,5.0,4.6,4.4,5.0,253.0,0.0,0.0,0.0,0,0.0,1.678302532511978,8,12.207847722125294,0.0,0.18,778.0,0.006426735218508998,45.0,90.0,0.5
258.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire condo,0,0,2,1.5,1.0,1.0,3,0,0.51,1,172,25,52,82,4.93,4.93,4.88,4.99,5.0,4.9,4.7,0.0,60.0,0.0,0.0,0.0,0,0.0,10.510609171800137,25,1.3040455822292294,1.0,1.0,979.0,0.0,129.0,258.0,0.5
225.0,Entire home/apt,Noord-West,Entire home,0,0,4,1.0,4.0,3.0,2,0,0.51,1,248,10,38,68,4.93,4.93,4.88,4.99,5.0,4.9,4.7,0.0,60.0,0.0,0.0,0.0,0,0.0,12.700889801505818,7,5.679715548026908,0.8,0.0,979.0,0.0,56.25,56.25,0.75
133.0,Entire home/apt,Bos en Lommer,Entire rental unit,0,0,1,1.0,1.0,0.0,4,6,0.32,1,39,0,9,39,5.0,4.83,4.83,5.0,5.0,4.83,4.83,6.0,90.0,0.0,1.0,2.0,0,0.6666666666666666,8.353182751540041,40,5.096808090951218,1.0,0.44,794.0,0.007556675062972292,133.0,133.0,0.0
126.0,Private room,Noord-West,Private room in bed and breakfast,1,0,2,1.0,1.0,0.0,3,63,3.62,1,128,6,21,51,4.95,4.94,4.89,4.95,4.95,4.73,4.73,63.0,1.0,4.0,12.0,33.0,1,11.5,13.210130047912388,31,5.926222185586948,1.0,0.96,749.0,0.08411214953271028,63.0,126.0,0.0
135.0,Entire home/apt,Oostelijk Havengebied - Indische Buurt,Entire rental unit,0,0,2,1.0,1.0,1.0,3,2,0.1,1,253,0,0,0,4.5,4.5,4.0,5.0,4.5,4.0,4.5,2.0,595.0,0.0,0.0,0.0,0,0.0,7.3319644079397674,5,3.137009449730881,1.0,0.71,827.0,0.0024183796856106408,67.5,135.0,0.5
171.0,Entire home/apt,Oostelijk Havengebied - Indische Buurt,Entire rental unit,0,0,2,1.0,1.0,1.0,4,11,0.62,1,34,2,2,2,4.91,5.0,4.91,4.91,4.91,4.73,4.82,11.0,118.0,0.0,0.0,6.0,0,1.0,8.509240246406572,21,4.252245423596892,1.0,0.5,763.0,0.014416775884665793,85.5,171.0,0.5
437.0,Entire home/apt,Zuid,Entire rental unit,0,0,4,2.0,2.0,2.0,5,5,0.3,1,78,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,5.0,18.0,1.0,2.0,2.0,1,1.5,10.64476386036961,42,6.469572592576167,1.0,0.43,722.0,0.006925207756232687,109.25,218.5,0.5
201.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,2,1.0,1.0,1.0,1,7,0.58,1,263,26,53,83,4.71,4.71,4.71,4.86,4.86,4.86,4.57,7.0,123.0,0.0,0.0,4.0,0,0.6666666666666666,8.073921971252567,10,5.159761127282118,0.57,0.43,589.0,0.011884550084889643,100.5,201.0,0.5
150.0,Entire home/apt,Oostelijk Havengebied - Indische Buurt,Entire rental unit,0,1,2,1.0,1.0,1.0,2,9,0.51,1,18,12,18,18,4.89,4.89,4.56,4.56,4.78,4.89,4.56,9.0,94.0,0.0,0.0,4.0,0,0.6666666666666666,1.6646132785763177,20,3.3522376736294417,1.0,1.0,756.0,0.011904761904761904,75.0,150.0,0.5
57.0,Private room,Noord-West,Private room in rental unit,0,0,2,1.0,1.0,1.0,1,0,0.51,1,249,11,40,70,4.93,4.93,4.88,4.99,5.0,4.9,4.7,0.0,60.0,0.0,0.0,0.0,0,0.0,1.6646132785763177,16,5.76488158915239,0.0,0.0,979.0,0.0,28.5,57.0,0.5
203.0,Entire home/apt,Westerpark,Entire rental unit,0,0,2,1.0,1.0,0.0,4,2,0.17,1,293,0,8,34,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,329.0,0.0,0.0,0.0,0,0.0,8.862422997946611,43,3.5240926736537572,0.25,0.25,572.0,0.0034965034965034965,101.5,203.0,0.0
200.0,Entire home/apt,De Baarsjes - Oud-West,Entire condo,0,0,2,1.0,1.0,1.0,2,7,0.45,1,164,14,44,74,4.71,4.86,4.57,5.0,4.86,4.29,4.43,7.0,102.0,0.0,0.0,4.0,0,0.6666666666666666,9.494866529774127,30,5.627611693477156,1.0,0.17,695.0,0.010071942446043165,100.0,200.0,0.5
342.0,Entire home/apt,Zuid,Entire rental unit,0,0,4,1.0,2.0,2.0,2,4,0.26,1,33,7,23,23,5.0,4.75,5.0,4.75,5.0,4.25,4.0,4.0,101.0,0.0,0.0,2.0,0,0.3333333333333333,9.760438056125942,36,5.955416353497068,1.0,0.35,682.0,0.005865102639296188,85.5,171.0,0.5
252.0,Entire home/apt,Oud-Oost,Entire rental unit,0,0,2,2.0,1.0,1.0,2,16,0.87,1,265,25,55,85,5.0,4.88,4.94,4.81,5.0,4.88,4.63,16.0,120.0,0.0,0.0,7.0,0,1.1666666666666667,9.952087611225188,34,2.8338707353812183,1.0,0.67,777.0,0.02059202059202059,126.0,252.0,0.5
200.0,Entire home/apt,Bos en Lommer,Entire rental unit,0,0,3,1.0,1.0,1.0,1,3,0.22,1,262,25,52,82,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,296.0,0.0,0.0,0.0,0,0.0,11.520876112251882,35,5.787024505358031,0.5,0.12,645.0,0.004651162790697674,66.66666666666667,200.0,0.3333333333333333
139.0,Private room,De Baarsjes - Oud-West,Private room in bed and breakfast,0,0,2,1.0,1.0,1.0,2,29,1.65,1,127,0,0,0,4.69,4.59,4.93,4.79,4.9,4.97,4.38,29.0,33.0,0.0,3.0,13.0,0,3.1666666666666665,10.277891854893909,29,2.995455405534471,0.9,0.95,755.0,0.038410596026490065,69.5,139.0,0.5
